"record_type","entity_type","id","tipo_alerta","fecha","severidad","descripcion","resuelta","nombre","codigo","ciudad","tipo","riesgo","nivel_riesgo","edad","genero","fecha_registro","email","telefono","categoria","saldo","estado","fecha_apertura","limite_credito","ip_address","user_agent","ultima_conexion","numero","fecha_expiracion","limite","monto","fraudulenta","canal","razones_sospecha","latitud","longitud","pais","direccion","start_id","end_id","distancia_km","es_anomala","cambio_pais","fecha_destino","tipo_destino","es_sospechosa","frecuencia_cliente","es_comercio_habitual","coincidencia_categoria","score_riesgo","regla_activada","prioridad","fecha_origen","tipo_operacion","es_inusual","fecha_asociacion","canal_apertura","verificada","fecha_asignacion","tipo_relacion","es_principal","fecha_emision","estado_asignacion","fecha_uso","primera_vez","veces_usado","dispositivo_nuevo","coincidencia_usuario","metodo_autenticacion","intento_fallido","tarjeta_nueva"
"node","Cuenta","ACC-0113",,,,,,,,,"corriente",,,,,,,,,"95823.2","cerrada","2023-09-03","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"node","Cuenta","ACC-0114",,,,,,,,,"inversion",,,,,,,,,"67455.11","activa","2024-11-30","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"node","Cuenta","ACC-0115",,,,,,,,,"inversion",,,,,,,,,"57082.55","bloqueada","2024-02-17","49105.21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"node","Cuenta","ACC-0116",,,,,,,,,"corriente",,,,,,,,,"92268.76","bloqueada","2026-01-09","20232.61",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"node","Cuenta","ACC-0117",,,,,,,,,"credito",,,,,,,,,"78070.92","bloqueada","2026-04-22","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"node","Cuenta","ACC-0118",,,,,,,,,"ahorros",,,,,,,,,"96765.06","activa","2023-04-12","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"node","Cuenta","ACC-0119",,,,,,,,,"corriente",,,,,,,,,"25285.06","cerrada","2024-06-06","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"node","Cuenta","ACC-0120",,,,,,,,,"corriente",,,,,,,,,"28146.93","activa","2022-02-01","10477.49",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"node","Cuenta","ACC-0121",,,,,,,,,"credito",,,,,,,,,"32913.92","bloqueada","2021-11-07","27278.15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"node","Cuenta","ACC-0122",,,,,,,,,"credito",,,,,,,,,"10626.09","activa","2023-11-21","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"node","Cuenta","ACC-0123",,,,,,,,,"corriente",,,,,,,,,"48500.03","activa","2021-09-10","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"node","Cuenta","ACC-0124",,,,,,,,,"ahorros",,,,,,,,,"29249.89","cerrada","2022-10-25","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"node","Cuenta","ACC-0125",,,,,,,,,"corriente",,,,,,,,,"95588.74","cerrada","2022-08-21","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"node","Cuenta","ACC-0126",,,,,,,,,"corriente",,,,,,,,,"47528.17","cerrada","2021-08-14","15972.3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"node","Cuenta","ACC-0127",,,,,,,,,"credito",,,,,,,,,"25241.6","cerrada","2026-01-10","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"node","Cuenta","ACC-0128",,,,,,,,,"ahorros",,,,,,,,,"71928.34","suspendida","2025-04-22","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"node","Cuenta","ACC-0129",,,,,,,,,"inversion",,,,,,,,,"53332.21","activa","2026-01-13","42380.71",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"node","Cuenta","ACC-0130",,,,,,,,,"inversion",,,,,,,,,"3498.05","bloqueada","2023-09-03","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"node","Cuenta","ACC-0131",,,,,,,,,"corriente",,,,,,,,,"16469.25","activa","2021-08-29","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"node","Cuenta","ACC-0132",,,,,,,,,"ahorros",,,,,,,,,"74255.67","cerrada","2022-09-18","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"node","Cuenta","ACC-0133",,,,,,,,,"credito",,,,,,,,,"62801.1","activa","2023-05-19","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"node","Cuenta","ACC-0134",,,,,,,,,"inversion",,,,,,,,,"63938.31","bloqueada","2023-04-25","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"node","Cuenta","ACC-0135",,,,,,,,,"corriente",,,,,,,,,"59846.8","activa","2023-03-03","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"node","Cuenta","ACC-0136",,,,,,,,,"ahorros",,,,,,,,,"7089.9","bloqueada","2023-12-21","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"node","Cuenta","ACC-0137",,,,,,,,,"corriente",,,,,,,,,"65358.28","activa","2024-04-29","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"node","Cuenta","ACC-0138",,,,,,,,,"corriente",,,,,,,,,"44380.44","cerrada","2023-04-25","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"node","Cuenta","ACC-0139",,,,,,,,,"ahorros",,,,,,,,,"57830.44","cerrada","2021-08-25","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"node","Cuenta","ACC-0140",,,,,,,,,"inversion",,,,,,,,,"3963.03","activa","2025-11-10","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"node","Cuenta","ACC-0141",,,,,,,,,"inversion",,,,,,,,,"79251.95","bloqueada","2024-05-17","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"node","Cuenta","ACC-0142",,,,,,,,,"credito",,,,,,,,,"17525.31","suspendida","2024-07-10","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"node","Cuenta","ACC-0143",,,,,,,,,"credito",,,,,,,,,"89581.89","suspendida","2024-08-27","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"node","Cuenta","ACC-0144",,,,,,,,,"ahorros",,,,,,,,,"24580.39","cerrada","2024-06-17","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"node","Cuenta","ACC-0145",,,,,,,,,"corriente",,,,,,,,,"43581.53","cerrada","2025-05-14","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"node","Cuenta","ACC-0146",,,,,,,,,"corriente",,,,,,,,,"67776.26","suspendida","2022-03-11","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"node","Cuenta","ACC-0147",,,,,,,,,"corriente",,,,,,,,,"97057.82","cerrada","2024-06-21","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"node","Cuenta","ACC-0148",,,,,,,,,"ahorros",,,,,,,,,"77148.83","cerrada","2024-11-07","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"node","Cuenta","ACC-0149",,,,,,,,,"corriente",,,,,,,,,"89420.86","activa","2023-09-23","39243.07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"node","Cuenta","ACC-0150",,,,,,,,,"corriente",,,,,,,,,"77878.85","activa","2024-09-11","48456.64",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"node","Cuenta","ACC-0151",,,,,,,,,"corriente",,,,,,,,,"93253.86","bloqueada","2026-02-17","8332.47",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"node","Cuenta","ACC-0152",,,,,,,,,"inversion",,,,,,,,,"97043.51","activa","2024-06-16","23616.53",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"node","Cuenta","ACC-0153",,,,,,,,,"credito",,,,,,,,,"71501.47","suspendida","2025-10-27","40412.3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"node","Cuenta","ACC-0154",,,,,,,,,"credito",,,,,,,,,"82663.82","bloqueada","2021-08-08","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"node","Cuenta","ACC-0155",,,,,,,,,"corriente",,,,,,,,,"41489.23","bloqueada","2022-08-17","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"node","Cuenta","ACC-0156",,,,,,,,,"inversion",,,,,,,,,"71094.71","activa","2021-10-24","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"node","Cuenta","ACC-0157",,,,,,,,,"ahorros",,,,,,,,,"93415.68","suspendida","2026-01-15","39873.06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"node","Cuenta","ACC-0158",,,,,,,,,"corriente",,,,,,,,,"1850.14","suspendida","2025-01-21","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"node","Cuenta","ACC-0159",,,,,,,,,"inversion",,,,,,,,,"73545.6","suspendida","2022-06-03","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"node","Cuenta","ACC-0160",,,,,,,,,"credito",,,,,,,,,"1201.32","activa","2022-11-28","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"node","Cuenta","ACC-0161",,,,,,,,,"credito",,,,,,,,,"79512.2","cerrada","2021-06-23","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"node","Cuenta","ACC-0162",,,,,,,,,"ahorros",,,,,,,,,"15458.98","bloqueada","2023-01-05","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"node","Cuenta","ACC-0163",,,,,,,,,"corriente",,,,,,,,,"41724.08","activa","2022-03-22","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"node","Cuenta","ACC-0164",,,,,,,,,"credito",,,,,,,,,"58027.36","bloqueada","2023-08-23","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"node","Cuenta","ACC-0165",,,,,,,,,"ahorros",,,,,,,,,"78555.92","suspendida","2022-06-29","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"node","Cuenta","ACC-0166",,,,,,,,,"inversion",,,,,,,,,"36522.17","suspendida","2023-10-25","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"node","Cuenta","ACC-0167",,,,,,,,,"credito",,,,,,,,,"3749.62","cerrada","2024-03-21","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"node","Cuenta","ACC-0168",,,,,,,,,"credito",,,,,,,,,"3459.62","suspendida","2026-04-15","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"node","Cuenta","ACC-0169",,,,,,,,,"ahorros",,,,,,,,,"75260.67","suspendida","2025-06-21","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"node","Cuenta","ACC-0170",,,,,,,,,"credito",,,,,,,,,"65523.77","activa","2021-11-26","32331.17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"node","Cuenta","ACC-0171",,,,,,,,,"ahorros",,,,,,,,,"83077.79","activa","2025-11-29","49442.61",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"node","Cuenta","ACC-0172",,,,,,,,,"inversion",,,,,,,,,"68574.86","bloqueada","2023-07-03","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"node","Cuenta","ACC-0173",,,,,,,,,"inversion",,,,,,,,,"99049.37","bloqueada","2024-04-16","31940.08",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"node","Cuenta","ACC-0174",,,,,,,,,"ahorros",,,,,,,,,"60724.27","cerrada","2025-10-08","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"node","Cuenta","ACC-0175",,,,,,,,,"corriente",,,,,,,,,"39819.28","bloqueada","2025-12-13","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"node","Cuenta","ACC-0176",,,,,,,,,"ahorros",,,,,,,,,"26715.2","activa","2024-07-05","16724.08",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"node","Cuenta","ACC-0177",,,,,,,,,"inversion",,,,,,,,,"41097.26","bloqueada","2022-12-30","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"node","Cuenta","ACC-0178",,,,,,,,,"credito",,,,,,,,,"46693.28","bloqueada","2024-10-30","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"node","Cuenta","ACC-0179",,,,,,,,,"ahorros",,,,,,,,,"38063.76","suspendida","2022-03-19","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"node","Cuenta","ACC-0180",,,,,,,,,"ahorros",,,,,,,,,"57318.02","bloqueada","2022-05-02","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"node","Cuenta","ACC-0181",,,,,,,,,"inversion",,,,,,,,,"64438.37","cerrada","2022-04-18","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"node","Cuenta","ACC-0182",,,,,,,,,"corriente",,,,,,,,,"55864.48","activa","2022-03-07","16516.15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"node","Cuenta","ACC-0183",,,,,,,,,"ahorros",,,,,,,,,"45303.91","bloqueada","2025-01-23","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"node","Cuenta","ACC-0184",,,,,,,,,"credito",,,,,,,,,"67899.26","suspendida","2025-11-10","42978.86",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"node","Cuenta","ACC-0185",,,,,,,,,"credito",,,,,,,,,"57210.78","bloqueada","2022-05-29","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"node","Cuenta","ACC-0186",,,,,,,,,"ahorros",,,,,,,,,"20813.39","bloqueada","2023-11-30","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"node","Cuenta","ACC-0187",,,,,,,,,"credito",,,,,,,,,"56203.7","cerrada","2022-04-21","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"node","Cuenta","ACC-0188",,,,,,,,,"credito",,,,,,,,,"75222.31","cerrada","2025-11-25","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"node","Cuenta","ACC-0189",,,,,,,,,"credito",,,,,,,,,"31049.91","bloqueada","2021-07-16","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"node","Cuenta","ACC-0190",,,,,,,,,"corriente",,,,,,,,,"25325.44","activa","2023-12-17","20089.34",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"node","Cuenta","ACC-0191",,,,,,,,,"credito",,,,,,,,,"71057.02","cerrada","2023-11-21","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"node","Cuenta","ACC-0192",,,,,,,,,"ahorros",,,,,,,,,"79855.41","bloqueada","2025-03-03","7427.05",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"node","Cuenta","ACC-0193",,,,,,,,,"inversion",,,,,,,,,"97244.72","activa","2025-11-12","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"node","Cuenta","ACC-0194",,,,,,,,,"inversion",,,,,,,,,"19100.0","activa","2025-02-24","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"node","Cuenta","ACC-0195",,,,,,,,,"credito",,,,,,,,,"47908.58","suspendida","2023-08-12","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"node","Cuenta","ACC-0196",,,,,,,,,"corriente",,,,,,,,,"2572.41","cerrada","2023-11-20","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"node","Cuenta","ACC-0197",,,,,,,,,"credito",,,,,,,,,"55277.86","bloqueada","2024-09-13","49614.73",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"node","Cuenta","ACC-0198",,,,,,,,,"ahorros",,,,,,,,,"50743.09","cerrada","2025-07-18","18600.05",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"node","Cuenta","ACC-0199",,,,,,,,,"ahorros",,,,,,,,,"33754.85","suspendida","2025-06-09","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"node","Dispositivo","DEV-0000",,,,,,,,,"computadora",,,,,,,,,,,,,"10.121.11.248","Opera/8.71.(Windows NT 6.1; sq-ML) Presto/2.9.185 Version/10.00","2026-04-11 18:51:53",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"node","Dispositivo","DEV-0001",,,,,,,,,"movil",,,,,,,,,,,,,"194.105.14.187","Mozilla/5.0 (Macintosh; PPC Mac OS X 10_5_6 rv:6.0; fo-FO) AppleWebKit/531.26.4 (KHTML, like Gecko) Version/5.0.4 Safari/531.26.4","2026-05-02 13:37:13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"node","Dispositivo","DEV-0002",,,,,,,,,"computadora",,,,,,,,,,,,,"86.149.5.50","Opera/8.93.(X11; Linux x86_64; mag-IN) Presto/2.9.169 Version/12.00","2026-04-18 13:45:42",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"node","Dispositivo","DEV-0003",,,,,,,,,"movil",,,,,,,,,,,,,"13.73.227.190","Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; tl-PH) AppleWebKit/534.27.6 (KHTML, like Gecko) Version/3.0.5 Mobile/8B113 Safari/6534.27.6","2026-04-15 16:27:36",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"node","Dispositivo","DEV-0004",,,,,,,,,"computadora",,,,,,,,,,,,,"155.164.129.86","Opera/8.66.(X11; Linux x86_64; es-HN) Presto/2.9.165 Version/12.00","2026-04-13 03:09:55",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"node","Dispositivo","DEV-0005",,,,,,,,,"movil",,,,,,,,,,,,,"27.204.70.29","Mozilla/5.0 (Macintosh; PPC Mac OS X 10_6_6; rv:1.9.6.20) Gecko/8452-03-03 17:23:03 Firefox/3.8","2026-04-21 23:31:21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"node","Dispositivo","DEV-0006",,,,,,,,,"computadora",,,,,,,,,,,,,"162.234.198.84","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_1 rv:4.0; sv-FI) AppleWebKit/535.49.4 (KHTML, like Gecko) Version/5.0 Safari/535.49.4","2026-04-28 09:35:49",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"node","Dispositivo","DEV-0007",,,,,,,,,"computadora",,,,,,,,,,,,,"204.185.218.161","Mozilla/5.0 (compatible; MSIE 9.0; Windows 95; Trident/3.0)","2026-04-07 14:49:11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"node","Dispositivo","DEV-0008",,,,,,,,,"movil",,,,,,,,,,,,,"77.92.160.34","Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 11.0; Trident/4.1)","2026-04-17 05:30:29",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"node","Dispositivo","DEV-0009",,,,,,,,,"tablet",,,,,,,,,,,,,"157.161.49.195","Mozilla/5.0 (Linux; Android 4.4) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/13.0.833.0 Safari/531.2","2026-04-06 18:13:51",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"node","Dispositivo","DEV-0010",,,,,,,,,"movil",,,,,,,,,,,,,"106.127.233.35","Mozilla/5.0 (Windows NT 4.0) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/32.0.807.0 Safari/534.2","2026-04-29 15:24:42",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"node","Dispositivo","DEV-0011",,,,,,,,,"movil",,,,,,,,,,,,,"14.178.216.20","Mozilla/5.0 (Linux; Android 7.0) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/22.0.801.0 Safari/536.2","2026-04-25 16:53:56",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"node","Dispositivo","DEV-0012",,,,,,,,,"movil",,,,,,,,,,,,,"135.103.56.103","Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; shs-CA) AppleWebKit/535.48.3 (KHTML, like Gecko) Version/4.0.5 Mobile/8B118 Safari/6535.48.3","2026-04-13 01:45:33",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"node","Dispositivo","DEV-0013",,,,,,,,,"smartwatch",,,,,,,,,,,,,"49.101.164.15","Mozilla/5.0 (Macintosh; PPC Mac OS X 10_8_4 rv:3.0; be-BY) AppleWebKit/531.45.4 (KHTML, like Gecko) Version/5.0 Safari/531.45.4","2026-04-23 18:20:07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"node","Dispositivo","DEV-0014",,,,,,,,,"movil",,,,,,,,,,,,,"126.106.77.223","Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_6) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/62.0.811.0 Safari/534.0","2026-04-23 10:29:12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"node","Dispositivo","DEV-0015",,,,,,,,,"tablet",,,,,,,,,,,,,"35.129.136.194","Mozilla/5.0 (Linux; Android 2.2.3) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/37.0.886.0 Safari/533.0","2026-04-23 19:35:11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"node","Dispositivo","DEV-0016",,,,,,,,,"tablet",,,,,,,,,,,,,"18.86.32.40","Opera/8.25.(Windows NT 6.2; nds-DE) Presto/2.9.177 Version/11.00","2026-04-04 03:09:33",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"node","Dispositivo","DEV-0017",,,,,,,,,"movil",,,,,,,,,,,,,"145.142.246.184","Opera/9.61.(X11; Linux i686; ro-RO) Presto/2.9.169 Version/10.00","2026-04-03 04:14:04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"node","Dispositivo","DEV-0018",,,,,,,,,"tablet",,,,,,,,,,,,,"148.191.109.150","Mozilla/5.0 (Windows NT 4.0) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/48.0.842.0 Safari/534.0","2026-04-25 23:47:57",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"node","Dispositivo","DEV-0019",,,,,,,,,"computadora",,,,,,,,,,,,,"54.196.222.207","Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_6_1 rv:4.0; my-MM) AppleWebKit/531.37.1 (KHTML, like Gecko) Version/5.0.3 Safari/531.37.1","2026-04-24 00:06:38",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"node","Dispositivo","DEV-0020",,,,,,,,,"movil",,,,,,,,,,,,,"221.125.57.250","Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/32.0.809.0 Safari/534.2","2026-04-28 22:25:58",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"node","Dispositivo","DEV-0021",,,,,,,,,"smartwatch",,,,,,,,,,,,,"64.176.17.98","Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; fa-IR) AppleWebKit/531.34.4 (KHTML, like Gecko) Version/4.0.5 Mobile/8B111 Safari/6531.34.4","2026-04-08 08:46:47",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"node","Dispositivo","DEV-0022",,,,,,,,,"smartwatch",,,,,,,,,,,,,"209.205.11.220","Mozilla/5.0 (Android 2.0; Mobile; rv:63.0) Gecko/63.0 Firefox/63.0","2026-04-13 14:01:34",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"node","Dispositivo","DEV-0023",,,,,,,,,"movil",,,,,,,,,,,,,"213.103.253.15","Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/37.0.863.0 Safari/536.1","2026-04-17 23:32:02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"node","Dispositivo","DEV-0024",,,,,,,,,"computadora",,,,,,,,,,,,,"217.172.246.141","Mozilla/5.0 (Windows; U; Windows NT 5.01) AppleWebKit/534.20.6 (KHTML, like Gecko) Version/4.0.5 Safari/534.20.6","2026-04-28 20:36:26",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"node","Dispositivo","DEV-0025",,,,,,,,,"movil",,,,,,,,,,,,,"173.80.140.142","Mozilla/5.0 (compatible; MSIE 9.0; Windows CE; Trident/3.1)","2026-04-17 20:11:09",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
