record_type,entity_type,id,tipo_alerta,fecha,severidad,descripcion,resuelta,nombre,codigo,ciudad,tipo,riesgo,nivel_riesgo,edad,genero,fecha_registro,email,telefono,categoria,saldo,estado,fecha_apertura,limite_credito,ip_address,user_agent,ultima_conexion,numero,fecha_expiracion,limite,monto,fraudulenta,canal,razones_sospecha,latitud,longitud,pais,direccion,start_id,end_id,distancia_km,es_anomala,cambio_pais,fecha_destino,tipo_destino,es_sospechosa,frecuencia_cliente,es_comercio_habitual,coincidencia_categoria,score_riesgo,regla_activada,prioridad,fecha_origen,tipo_operacion,es_inusual,fecha_asociacion,canal_apertura,verificada,fecha_asignacion,tipo_relacion,es_principal,fecha_emision,estado_asignacion,fecha_uso,primera_vez,veces_usado,dispositivo_nuevo,coincidencia_usuario,metodo_autenticacion,intento_fallido,tarjeta_nueva
relationship,GENERA_ALERTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRX-04015,ALT-04015,,,,,,,,,,0.97,transacciones_rapidas,critica,,,,,,,,,,,,,,,,,,,
node,Transaccion,TRX-04016,,2026-05-06T09:17:00,,,,,,,Compra,,,,,,,,,,Rechazada,,,,,,,,,651.45,True,ATM,[comercio_alto_riesgo|dispositivo_compartido|ubicacion_anomala],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,ORIGINA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUE-04016,TRX-04016,,,,,,,,,,,,,2026-05-06T09:17:00,cargo,True,,,,,,,,,,,,,,,,
relationship,DESTINADA_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUE-04016,TRX-04016,,,,2026-05-06T09:17:00,comercio,True,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,UTILIZA_DISPOSITIVO,,,2026-05-06T09:17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRX-04016,DIS-04003,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,
relationship,DESDE_UBICACION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRX-04016,UBI-04021,7800.00,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,EN_COMERCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRX-04016,COM-04002,,,,,,,16,False,True,,,,,,,,,,,,,,,,,,,,,,
relationship,UTILIZA_TARJETA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRX-04016,TAR-04016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3DS,0,False
node,Alerta,ALT-04016,comercio_alto_riesgo,2026-05-06T09:18:00,critica,"Alerta deterministica para TRX-04016: comercio_alto_riesgo, dispositivo_compartido, ubicacion_anomala",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,GENERA_ALERTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRX-04016,ALT-04016,,,,,,,,,,0.89,comercio_alto_riesgo,critica,,,,,,,,,,,,,,,,,,,
node,Transaccion,TRX-04017,,2026-05-06T09:20:00,,,,,,,Retiro,,,,,,,,,,Aprobada,,,,,,,,,693.18,True,App,[transacciones_rapidas|comercio_alto_riesgo|dispositivo_compartido|ubicacion_anomala],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,ORIGINA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUE-04017,TRX-04017,,,,,,,,,,,,,2026-05-06T09:20:00,cargo,True,,,,,,,,,,,,,,,,
relationship,DESTINADA_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUE-04017,TRX-04017,,,,2026-05-06T09:20:00,comercio,True,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,UTILIZA_DISPOSITIVO,,,2026-05-06T09:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRX-04017,DIS-04003,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,,,
relationship,DESDE_UBICACION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRX-04017,UBI-04022,7800.00,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,EN_COMERCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRX-04017,COM-04003,,,,,,,17,False,False,,,,,,,,,,,,,,,,,,,,,,
relationship,UTILIZA_TARJETA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRX-04017,TAR-04017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIN,0,False
node,Alerta,ALT-04017,transacciones_rapidas,2026-05-06T09:21:00,critica,"Alerta deterministica para TRX-04017: transacciones_rapidas, comercio_alto_riesgo, dispositivo_compartido, ubicacion_anomala",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,GENERA_ALERTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRX-04017,ALT-04017,,,,,,,,,,0.97,transacciones_rapidas,critica,,,,,,,,,,,,,,,,,,,
node,Transaccion,TRX-04018,,2026-05-06T09:23:00,,,,,,,Transferencia,,,,,,,,,,Aprobada,,,,,,,,,734.91,True,Web,[transacciones_rapidas|comercio_alto_riesgo|dispositivo_compartido|ubicacion_anomala],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,ORIGINA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUE-04018,TRX-04018,,,,,,,,,,,,,2026-05-06T09:23:00,cargo,True,,,,,,,,,,,,,,,,
relationship,DESTINADA_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUE-04018,TRX-04018,,,,2026-05-06T09:23:00,comercio,True,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,UTILIZA_DISPOSITIVO,,,2026-05-06T09:23:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRX-04018,DIS-04003,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,
relationship,DESDE_UBICACION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRX-04018,UBI-04023,7800.00,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,EN_COMERCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRX-04018,COM-04004,,,,,,,18,False,True,,,,,,,,,,,,,,,,,,,,,,
relationship,UTILIZA_TARJETA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRX-04018,TAR-04018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OTP,0,False
node,Alerta,ALT-04018,transacciones_rapidas,2026-05-06T09:24:00,critica,"Alerta deterministica para TRX-04018: transacciones_rapidas, comercio_alto_riesgo, dispositivo_compartido, ubicacion_anomala",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,GENERA_ALERTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRX-04018,ALT-04018,,,,,,,,,,0.97,transacciones_rapidas,critica,,,,,,,,,,,,,,,,,,,
node,Transaccion,TRX-04019,,2026-05-06T11:08:00,,,,,,,Compra,,,,,,,,,,Aprobada,,,,,,,,,776.64,True,POS,[comercio_alto_riesgo|dispositivo_compartido|ubicacion_anomala],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,ORIGINA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUE-04019,TRX-04019,,,,,,,,,,,,,2026-05-06T11:08:00,cargo,True,,,,,,,,,,,,,,,,
relationship,DESTINADA_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUE-04019,TRX-04019,,,,2026-05-06T11:08:00,comercio,True,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,UTILIZA_DISPOSITIVO,,,2026-05-06T11:08:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRX-04019,DIS-04004,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,
relationship,DESDE_UBICACION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRX-04019,UBI-04024,7800.00,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,EN_COMERCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRX-04019,COM-04005,,,,,,,19,False,True,,,,,,,,,,,,,,,,,,,,,,
relationship,UTILIZA_TARJETA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRX-04019,TAR-04019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Biometria,0,False
node,Alerta,ALT-04019,comercio_alto_riesgo,2026-05-06T11:09:00,critica,"Alerta deterministica para TRX-04019: comercio_alto_riesgo, dispositivo_compartido, ubicacion_anomala",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,GENERA_ALERTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRX-04019,ALT-04019,,,,,,,,,,0.89,comercio_alto_riesgo,critica,,,,,,,,,,,,,,,,,,,
node,Transaccion,TRX-04020,,2026-05-06T09:20:00,,,,,,,Retiro,,,,,,,,,,Aprobada,,,,,,,,,818.37,True,ATM,[transacciones_rapidas|comercio_alto_riesgo|dispositivo_compartido|ubicacion_anomala],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,ORIGINA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUE-04020,TRX-04020,,,,,,,,,,,,,2026-05-06T09:20:00,cargo,True,,,,,,,,,,,,,,,,
relationship,DESTINADA_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUE-04020,TRX-04020,,,,2026-05-06T09:20:00,comercio,True,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,UTILIZA_DISPOSITIVO,,,2026-05-06T09:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRX-04020,DIS-04004,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,
relationship,DESDE_UBICACION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRX-04020,UBI-04025,7800.00,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,EN_COMERCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRX-04020,COM-04006,,,,,,,20,False,True,,,,,,,,,,,,,,,,,,,,,,
relationship,UTILIZA_TARJETA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRX-04020,TAR-04020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3DS,0,False
node,Alerta,ALT-04020,transacciones_rapidas,2026-05-06T09:21:00,critica,"Alerta deterministica para TRX-04020: transacciones_rapidas, comercio_alto_riesgo, dispositivo_compartido, ubicacion_anomala",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,GENERA_ALERTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRX-04020,ALT-04020,,,,,,,,,,0.97,transacciones_rapidas,critica,,,,,,,,,,,,,,,,,,,
node,Transaccion,TRX-04021,,2026-05-06T09:23:00,,,,,,,Transferencia,,,,,,,,,,Rechazada,,,,,,,,,860.10,True,App,[transacciones_rapidas|comercio_alto_riesgo|dispositivo_compartido|ubicacion_anomala],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,ORIGINA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUE-04021,TRX-04021,,,,,,,,,,,,,2026-05-06T09:23:00,cargo,True,,,,,,,,,,,,,,,,
relationship,DESTINADA_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUE-04021,TRX-04021,,,,2026-05-06T09:23:00,comercio,True,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,UTILIZA_DISPOSITIVO,,,2026-05-06T09:23:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRX-04021,DIS-04004,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,
relationship,DESDE_UBICACION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRX-04021,UBI-04026,7800.00,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,EN_COMERCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRX-04021,COM-04007,,,,,,,21,False,False,,,,,,,,,,,,,,,,,,,,,,
relationship,UTILIZA_TARJETA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRX-04021,TAR-04021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIN,0,False
node,Transaccion,TRX-04022,,2026-05-06T12:59:00,,,,,,,Compra,,,,,,,,,,Aprobada,,,,,,,,,901.83,True,Web,[comercio_alto_riesgo|dispositivo_compartido|ubicacion_anomala],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,ORIGINA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUE-04022,TRX-04022,,,,,,,,,,,,,2026-05-06T12:59:00,cargo,True,,,,,,,,,,,,,,,,
relationship,DESTINADA_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUE-04022,TRX-04022,,,,2026-05-06T12:59:00,comercio,True,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,UTILIZA_DISPOSITIVO,,,2026-05-06T12:59:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRX-04022,DIS-04004,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,
relationship,DESDE_UBICACION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRX-04022,UBI-04027,7800.00,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,EN_COMERCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRX-04022,COM-04001,,,,,,,22,False,True,,,,,,,,,,,,,,,,,,,,,,
relationship,UTILIZA_TARJETA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRX-04022,TAR-04022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OTP,1,False
node,Transaccion,TRX-04023,,2026-05-06T09:20:00,,,,,,,Retiro,,,,,,,,,,Aprobada,,,,,,,,,943.56,True,POS,[transacciones_rapidas|comercio_alto_riesgo|dispositivo_compartido|ubicacion_anomala],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,ORIGINA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUE-04023,TRX-04023,,,,,,,,,,,,,2026-05-06T09:20:00,cargo,True,,,,,,,,,,,,,,,,
relationship,DESTINADA_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUE-04023,TRX-04023,,,,2026-05-06T09:20:00,comercio,True,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,UTILIZA_DISPOSITIVO,,,2026-05-06T09:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRX-04023,DIS-04004,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,
relationship,DESDE_UBICACION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRX-04023,UBI-04028,7800.00,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,EN_COMERCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRX-04023,COM-04002,,,,,,,23,False,True,,,,,,,,,,,,,,,,,,,,,,
relationship,UTILIZA_TARJETA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRX-04023,TAR-04023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Biometria,0,False
node,Transaccion,TRX-04024,,2026-05-06T09:23:00,,,,,,,Transferencia,,,,,,,,,,Aprobada,,,,,,,,,985.29,True,ATM,[transacciones_rapidas|comercio_alto_riesgo|dispositivo_compartido|ubicacion_anomala],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,ORIGINA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUE-04024,TRX-04024,,,,,,,,,,,,,2026-05-06T09:23:00,cargo,True,,,,,,,,,,,,,,,,
relationship,DESTINADA_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUE-04024,TRX-04024,,,,2026-05-06T09:23:00,comercio,True,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,UTILIZA_DISPOSITIVO,,,2026-05-06T09:23:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRX-04024,DIS-04004,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,
relationship,DESDE_UBICACION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRX-04024,UBI-04029,7800.00,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,EN_COMERCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRX-04024,COM-04003,,,,,,,24,False,True,,,,,,,,,,,,,,,,,,,,,,
relationship,UTILIZA_TARJETA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRX-04024,TAR-04024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3DS,0,False
node,Transaccion,TRX-04025,,2026-05-06T14:50:00,,,,,,,Compra,,,,,,,,,,Aprobada,,,,,,,,,1027.02,True,App,[comercio_alto_riesgo|dispositivo_compartido|ubicacion_anomala],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,ORIGINA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUE-04025,TRX-04025,,,,,,,,,,,,,2026-05-06T14:50:00,cargo,True,,,,,,,,,,,,,,,,
relationship,DESTINADA_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUE-04025,TRX-04025,,,,2026-05-06T14:50:00,comercio,True,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,UTILIZA_DISPOSITIVO,,,2026-05-06T14:50:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRX-04025,DIS-04005,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,,,
relationship,DESDE_UBICACION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRX-04025,UBI-04030,7800.00,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,EN_COMERCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRX-04025,COM-04004,,,,,,,25,False,False,,,,,,,,,,,,,,,,,,,,,,
relationship,UTILIZA_TARJETA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRX-04025,TAR-04025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIN,0,False
node,Transaccion,TRX-04026,,2026-05-06T09:20:00,,,,,,,Retiro,,,,,,,,,,Rechazada,,,,,,,,,1068.75,True,Web,[transacciones_rapidas|comercio_alto_riesgo|dispositivo_compartido|ubicacion_anomala],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,ORIGINA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUE-04026,TRX-04026,,,,,,,,,,,,,2026-05-06T09:20:00,cargo,True,,,,,,,,,,,,,,,,
relationship,DESTINADA_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUE-04026,TRX-04026,,,,2026-05-06T09:20:00,comercio,True,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,UTILIZA_DISPOSITIVO,,,2026-05-06T09:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRX-04026,DIS-04005,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,
relationship,DESDE_UBICACION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRX-04026,UBI-04031,7800.00,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,EN_COMERCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRX-04026,COM-04005,,,,,,,26,False,True,,,,,,,,,,,,,,,,,,,,,,
relationship,UTILIZA_TARJETA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRX-04026,TAR-04026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OTP,0,False
node,Transaccion,TRX-04027,,2026-05-06T09:23:00,,,,,,,Transferencia,,,,,,,,,,Aprobada,,,,,,,,,1110.48,True,POS,[transacciones_rapidas|comercio_alto_riesgo|dispositivo_compartido|ubicacion_anomala],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,ORIGINA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUE-04027,TRX-04027,,,,,,,,,,,,,2026-05-06T09:23:00,cargo,True,,,,,,,,,,,,,,,,
relationship,DESTINADA_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUE-04027,TRX-04027,,,,2026-05-06T09:23:00,comercio,True,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,UTILIZA_DISPOSITIVO,,,2026-05-06T09:23:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRX-04027,DIS-04005,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,
relationship,DESDE_UBICACION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRX-04027,UBI-04032,7800.00,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,EN_COMERCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRX-04027,COM-04006,,,,,,,27,False,True,,,,,,,,,,,,,,,,,,,,,,
relationship,UTILIZA_TARJETA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRX-04027,TAR-04027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Biometria,0,True
node,Transaccion,TRX-04028,,2026-05-06T16:41:00,,,,,,,Compra,,,,,,,,,,Aprobada,,,,,,,,,1152.21,True,ATM,[comercio_alto_riesgo|dispositivo_compartido|ubicacion_anomala],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,ORIGINA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUE-04028,TRX-04028,,,,,,,,,,,,,2026-05-06T16:41:00,cargo,True,,,,,,,,,,,,,,,,
relationship,DESTINADA_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUE-04028,TRX-04028,,,,2026-05-06T16:41:00,comercio,True,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,UTILIZA_DISPOSITIVO,,,2026-05-06T16:41:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRX-04028,DIS-04005,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,
relationship,DESDE_UBICACION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRX-04028,UBI-04033,7800.00,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,EN_COMERCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRX-04028,COM-04007,,,,,,,28,False,True,,,,,,,,,,,,,,,,,,,,,,
relationship,UTILIZA_TARJETA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRX-04028,TAR-04028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3DS,0,False
node,Transaccion,TRX-04029,,2026-05-06T09:20:00,,,,,,,Retiro,,,,,,,,,,Aprobada,,,,,,,,,1193.94,True,App,[transacciones_rapidas|comercio_alto_riesgo|dispositivo_compartido|ubicacion_anomala],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,ORIGINA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUE-04029,TRX-04029,,,,,,,,,,,,,2026-05-06T09:20:00,cargo,True,,,,,,,,,,,,,,,,
relationship,DESTINADA_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUE-04029,TRX-04029,,,,2026-05-06T09:20:00,comercio,True,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,UTILIZA_DISPOSITIVO,,,2026-05-06T09:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRX-04029,DIS-04005,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,
relationship,DESDE_UBICACION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRX-04029,UBI-04034,7800.00,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,EN_COMERCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRX-04029,COM-04001,,,,,,,29,False,False,,,,,,,,,,,,,,,,,,,,,,
relationship,UTILIZA_TARJETA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRX-04029,TAR-04029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIN,1,False
node,Transaccion,TRX-04030,,2026-05-06T09:23:00,,,,,,,Transferencia,,,,,,,,,,Aprobada,,,,,,,,,1235.67,True,Web,[transacciones_rapidas|comercio_alto_riesgo|dispositivo_compartido|ubicacion_anomala],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,ORIGINA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUE-04030,TRX-04030,,,,,,,,,,,,,2026-05-06T09:23:00,cargo,True,,,,,,,,,,,,,,,,
relationship,DESTINADA_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUE-04030,TRX-04030,,,,2026-05-06T09:23:00,comercio,True,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,UTILIZA_DISPOSITIVO,,,2026-05-06T09:23:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRX-04030,DIS-04005,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,
relationship,DESDE_UBICACION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRX-04030,UBI-04035,7800.00,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,EN_COMERCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRX-04030,COM-04002,,,,,,,30,False,True,,,,,,,,,,,,,,,,,,,,,,
relationship,UTILIZA_TARJETA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRX-04030,TAR-04030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OTP,0,False
node,Transaccion,TRX-04031,,2026-05-06T10:34:00,,,,,,,Compra,,,,,,,,,,Rechazada,,,,,,,,,1277.40,True,POS,[comercio_alto_riesgo|dispositivo_compartido|ubicacion_anomala],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relationship,ORIGINA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUE-04031,TRX-04031,,,,,,,,,,,,,2026-05-06T10:34:00,cargo,True,,,,,,,,,,,,,,,,
